Role,Speed,Endpoint 1 Name,Endpoint 1 Type,Endpoint 1 Interface ID,Endpoint 1 Interface Name,Endpoint 1 IP,Endpoint 2 Name,Endpoint 2 Type,Endpoint 2 Interface ID,Endpoint 2 Interface Name,Endpoint 2 IP,Rack
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/53:0,10.0.45.206/31,spine001_001_23,Spine,,et-0/0/43:0,10.0.45.207/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/53:1,10.0.45.208/31,spine001_001_23,Spine,,et-0/0/43:1,10.0.45.209/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/54:0,10.0.45.210/31,spine001_001_24,Spine,,et-0/0/43:0,10.0.45.211/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/54:1,10.0.45.212/31,spine001_001_24,Spine,,et-0/0/43:1,10.0.45.213/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/55:0,10.0.45.214/31,spine001_001_25,Spine,,et-0/0/43:0,10.0.45.215/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/55:1,10.0.45.216/31,spine001_001_25,Spine,,et-0/0/43:1,10.0.45.217/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/56:0,10.0.45.218/31,spine001_001_26,Spine,,et-0/0/43:0,10.0.45.219/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/56:1,10.0.45.220/31,spine001_001_26,Spine,,et-0/0/43:1,10.0.45.221/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/57:0,10.0.45.222/31,spine001_001_27,Spine,,et-0/0/43:0,10.0.45.223/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/57:1,10.0.45.224/31,spine001_001_27,Spine,,et-0/0/43:1,10.0.45.225/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/58:0,10.0.45.226/31,spine001_001_28,Spine,,et-0/0/43:0,10.0.45.227/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/58:1,10.0.45.228/31,spine001_001_28,Spine,,et-0/0/43:1,10.0.45.229/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/59:0,10.0.45.230/31,spine001_001_29,Spine,,et-0/0/43:0,10.0.45.231/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/59:1,10.0.45.232/31,spine001_001_29,Spine,,et-0/0/43:1,10.0.45.233/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/60:0,10.0.45.234/31,spine001_001_30,Spine,,et-0/0/43:0,10.0.45.235/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/60:1,10.0.45.236/31,spine001_001_30,Spine,,et-0/0/43:1,10.0.45.237/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/61:0,10.0.45.238/31,spine001_001_31,Spine,,et-0/0/43:0,10.0.45.239/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/61:1,10.0.45.240/31,spine001_001_31,Spine,,et-0/0/43:1,10.0.45.241/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/62:0,10.0.45.242/31,spine001_001_32,Spine,,et-0/0/43:0,10.0.45.243/31,
Spine to Leaf,400G,leaf001_002_8,Leaf,,et-0/0/62:1,10.0.45.244/31,spine001_001_32,Spine,,et-0/0/43:1,10.0.45.245/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/31:0,10.0.45.246/31,spine001_001_01,Spine,,et-0/0/44:0,10.0.45.247/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/31:1,10.0.45.248/31,spine001_001_01,Spine,,et-0/0/44:1,10.0.45.249/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/32:0,10.0.45.250/31,spine001_001_02,Spine,,et-0/0/44:0,10.0.45.251/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/32:1,10.0.45.252/31,spine001_001_02,Spine,,et-0/0/44:1,10.0.45.253/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/33:0,10.0.46.2/31,spine001_001_03,Spine,,et-0/0/44:0,10.0.46.3/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/33:1,10.0.46.4/31,spine001_001_03,Spine,,et-0/0/44:1,10.0.46.5/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/34:0,10.0.46.6/31,spine001_001_04,Spine,,et-0/0/44:0,10.0.46.7/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/34:1,10.0.46.8/31,spine001_001_04,Spine,,et-0/0/44:1,10.0.46.9/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/35:0,10.0.46.10/31,spine001_001_05,Spine,,et-0/0/44:0,10.0.46.11/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/35:1,10.0.46.12/31,spine001_001_05,Spine,,et-0/0/44:1,10.0.46.13/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/36:0,10.0.46.14/31,spine001_001_06,Spine,,et-0/0/44:0,10.0.46.15/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/36:1,10.0.46.16/31,spine001_001_06,Spine,,et-0/0/44:1,10.0.46.17/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/37:0,10.0.46.18/31,spine001_001_07,Spine,,et-0/0/44:0,10.0.46.19/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/37:1,10.0.46.20/31,spine001_001_07,Spine,,et-0/0/44:1,10.0.46.21/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/38:0,10.0.46.22/31,spine001_001_08,Spine,,et-0/0/44:0,10.0.46.23/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/38:1,10.0.46.24/31,spine001_001_08,Spine,,et-0/0/44:1,10.0.46.25/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/39:0,10.0.46.26/31,spine001_001_09,Spine,,et-0/0/44:0,10.0.46.27/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/39:1,10.0.46.28/31,spine001_001_09,Spine,,et-0/0/44:1,10.0.46.29/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/40:0,10.0.46.30/31,spine001_001_10,Spine,,et-0/0/44:0,10.0.46.31/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/40:1,10.0.46.32/31,spine001_001_10,Spine,,et-0/0/44:1,10.0.46.33/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/41:0,10.0.46.34/31,spine001_001_11,Spine,,et-0/0/44:0,10.0.46.35/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/41:1,10.0.46.36/31,spine001_001_11,Spine,,et-0/0/44:1,10.0.46.37/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/42:0,10.0.46.38/31,spine001_001_12,Spine,,et-0/0/44:0,10.0.46.39/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/42:1,10.0.46.40/31,spine001_001_12,Spine,,et-0/0/44:1,10.0.46.41/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/43:0,10.0.46.42/31,spine001_001_13,Spine,,et-0/0/44:0,10.0.46.43/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/43:1,10.0.46.44/31,spine001_001_13,Spine,,et-0/0/44:1,10.0.46.45/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/44:0,10.0.46.46/31,spine001_001_14,Spine,,et-0/0/44:0,10.0.46.47/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/44:1,10.0.46.48/31,spine001_001_14,Spine,,et-0/0/44:1,10.0.46.49/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/45:0,10.0.46.50/31,spine001_001_15,Spine,,et-0/0/44:0,10.0.46.51/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/45:1,10.0.46.52/31,spine001_001_15,Spine,,et-0/0/44:1,10.0.46.53/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/46:0,10.0.46.54/31,spine001_001_16,Spine,,et-0/0/44:0,10.0.46.55/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/46:1,10.0.46.56/31,spine001_001_16,Spine,,et-0/0/44:1,10.0.46.57/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/47:0,10.0.46.58/31,spine001_001_17,Spine,,et-0/0/44:0,10.0.46.59/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/47:1,10.0.46.60/31,spine001_001_17,Spine,,et-0/0/44:1,10.0.46.61/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/48:0,10.0.46.62/31,spine001_001_18,Spine,,et-0/0/44:0,10.0.46.63/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/48:1,10.0.46.64/31,spine001_001_18,Spine,,et-0/0/44:1,10.0.46.65/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/49:0,10.0.46.66/31,spine001_001_19,Spine,,et-0/0/44:0,10.0.46.67/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/49:1,10.0.46.68/31,spine001_001_19,Spine,,et-0/0/44:1,10.0.46.69/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/50:0,10.0.46.70/31,spine001_001_20,Spine,,et-0/0/44:0,10.0.46.71/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/50:1,10.0.46.72/31,spine001_001_20,Spine,,et-0/0/44:1,10.0.46.73/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/51:0,10.0.46.74/31,spine001_001_21,Spine,,et-0/0/44:0,10.0.46.75/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/51:1,10.0.46.76/31,spine001_001_21,Spine,,et-0/0/44:1,10.0.46.77/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/52:0,10.0.46.78/31,spine001_001_22,Spine,,et-0/0/44:0,10.0.46.79/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/52:1,10.0.46.80/31,spine001_001_22,Spine,,et-0/0/44:1,10.0.46.81/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/53:0,10.0.46.82/31,spine001_001_23,Spine,,et-0/0/44:0,10.0.46.83/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/53:1,10.0.46.84/31,spine001_001_23,Spine,,et-0/0/44:1,10.0.46.85/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/54:0,10.0.46.86/31,spine001_001_24,Spine,,et-0/0/44:0,10.0.46.87/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/54:1,10.0.46.88/31,spine001_001_24,Spine,,et-0/0/44:1,10.0.46.89/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/55:0,10.0.46.90/31,spine001_001_25,Spine,,et-0/0/44:0,10.0.46.91/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/55:1,10.0.46.92/31,spine001_001_25,Spine,,et-0/0/44:1,10.0.46.93/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/56:0,10.0.46.94/31,spine001_001_26,Spine,,et-0/0/44:0,10.0.46.95/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/56:1,10.0.46.96/31,spine001_001_26,Spine,,et-0/0/44:1,10.0.46.97/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/57:0,10.0.46.98/31,spine001_001_27,Spine,,et-0/0/44:0,10.0.46.99/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/57:1,10.0.46.100/31,spine001_001_27,Spine,,et-0/0/44:1,10.0.46.101/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/58:0,10.0.46.102/31,spine001_001_28,Spine,,et-0/0/44:0,10.0.46.103/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/58:1,10.0.46.104/31,spine001_001_28,Spine,,et-0/0/44:1,10.0.46.105/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/59:0,10.0.46.106/31,spine001_001_29,Spine,,et-0/0/44:0,10.0.46.107/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/59:1,10.0.46.108/31,spine001_001_29,Spine,,et-0/0/44:1,10.0.46.109/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/60:0,10.0.46.110/31,spine001_001_30,Spine,,et-0/0/44:0,10.0.46.111/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/60:1,10.0.46.112/31,spine001_001_30,Spine,,et-0/0/44:1,10.0.46.113/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/61:0,10.0.46.114/31,spine001_001_31,Spine,,et-0/0/44:0,10.0.46.115/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/61:1,10.0.46.116/31,spine001_001_31,Spine,,et-0/0/44:1,10.0.46.117/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/62:0,10.0.46.118/31,spine001_001_32,Spine,,et-0/0/44:0,10.0.46.119/31,
Spine to Leaf,400G,leaf001_003_8,Leaf,,et-0/0/62:1,10.0.46.120/31,spine001_001_32,Spine,,et-0/0/44:1,10.0.46.121/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/31:0,10.0.46.122/31,spine001_001_01,Spine,,et-0/0/45:0,10.0.46.123/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/31:1,10.0.46.124/31,spine001_001_01,Spine,,et-0/0/45:1,10.0.46.125/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/32:0,10.0.46.126/31,spine001_001_02,Spine,,et-0/0/45:0,10.0.46.127/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/32:1,10.0.46.128/31,spine001_001_02,Spine,,et-0/0/45:1,10.0.46.129/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/33:0,10.0.46.130/31,spine001_001_03,Spine,,et-0/0/45:0,10.0.46.131/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/33:1,10.0.46.132/31,spine001_001_03,Spine,,et-0/0/45:1,10.0.46.133/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/34:0,10.0.46.134/31,spine001_001_04,Spine,,et-0/0/45:0,10.0.46.135/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/34:1,10.0.46.136/31,spine001_001_04,Spine,,et-0/0/45:1,10.0.46.137/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/35:0,10.0.46.138/31,spine001_001_05,Spine,,et-0/0/45:0,10.0.46.139/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/35:1,10.0.46.140/31,spine001_001_05,Spine,,et-0/0/45:1,10.0.46.141/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/36:0,10.0.46.142/31,spine001_001_06,Spine,,et-0/0/45:0,10.0.46.143/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/36:1,10.0.46.144/31,spine001_001_06,Spine,,et-0/0/45:1,10.0.46.145/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/37:0,10.0.46.146/31,spine001_001_07,Spine,,et-0/0/45:0,10.0.46.147/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/37:1,10.0.46.148/31,spine001_001_07,Spine,,et-0/0/45:1,10.0.46.149/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/38:0,10.0.46.150/31,spine001_001_08,Spine,,et-0/0/45:0,10.0.46.151/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/38:1,10.0.46.152/31,spine001_001_08,Spine,,et-0/0/45:1,10.0.46.153/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/39:0,10.0.46.154/31,spine001_001_09,Spine,,et-0/0/45:0,10.0.46.155/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/39:1,10.0.46.156/31,spine001_001_09,Spine,,et-0/0/45:1,10.0.46.157/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/40:0,10.0.46.158/31,spine001_001_10,Spine,,et-0/0/45:0,10.0.46.159/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/40:1,10.0.46.160/31,spine001_001_10,Spine,,et-0/0/45:1,10.0.46.161/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/41:0,10.0.46.162/31,spine001_001_11,Spine,,et-0/0/45:0,10.0.46.163/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/41:1,10.0.46.164/31,spine001_001_11,Spine,,et-0/0/45:1,10.0.46.165/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/42:0,10.0.46.166/31,spine001_001_12,Spine,,et-0/0/45:0,10.0.46.167/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/42:1,10.0.46.168/31,spine001_001_12,Spine,,et-0/0/45:1,10.0.46.169/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/43:0,10.0.46.170/31,spine001_001_13,Spine,,et-0/0/45:0,10.0.46.171/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/43:1,10.0.46.172/31,spine001_001_13,Spine,,et-0/0/45:1,10.0.46.173/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/44:0,10.0.46.174/31,spine001_001_14,Spine,,et-0/0/45:0,10.0.46.175/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/44:1,10.0.46.176/31,spine001_001_14,Spine,,et-0/0/45:1,10.0.46.177/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/45:0,10.0.46.178/31,spine001_001_15,Spine,,et-0/0/45:0,10.0.46.179/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/45:1,10.0.46.180/31,spine001_001_15,Spine,,et-0/0/45:1,10.0.46.181/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/46:0,10.0.46.182/31,spine001_001_16,Spine,,et-0/0/45:0,10.0.46.183/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/46:1,10.0.46.184/31,spine001_001_16,Spine,,et-0/0/45:1,10.0.46.185/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/47:0,10.0.46.186/31,spine001_001_17,Spine,,et-0/0/45:0,10.0.46.187/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/47:1,10.0.46.188/31,spine001_001_17,Spine,,et-0/0/45:1,10.0.46.189/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/48:0,10.0.46.190/31,spine001_001_18,Spine,,et-0/0/45:0,10.0.46.191/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/48:1,10.0.46.192/31,spine001_001_18,Spine,,et-0/0/45:1,10.0.46.193/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/49:0,10.0.46.194/31,spine001_001_19,Spine,,et-0/0/45:0,10.0.46.195/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/49:1,10.0.46.196/31,spine001_001_19,Spine,,et-0/0/45:1,10.0.46.197/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/50:0,10.0.46.198/31,spine001_001_20,Spine,,et-0/0/45:0,10.0.46.199/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/50:1,10.0.46.200/31,spine001_001_20,Spine,,et-0/0/45:1,10.0.46.201/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/51:0,10.0.46.202/31,spine001_001_21,Spine,,et-0/0/45:0,10.0.46.203/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/51:1,10.0.46.204/31,spine001_001_21,Spine,,et-0/0/45:1,10.0.46.205/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/52:0,10.0.46.206/31,spine001_001_22,Spine,,et-0/0/45:0,10.0.46.207/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/52:1,10.0.46.208/31,spine001_001_22,Spine,,et-0/0/45:1,10.0.46.209/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/53:0,10.0.46.210/31,spine001_001_23,Spine,,et-0/0/45:0,10.0.46.211/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/53:1,10.0.46.212/31,spine001_001_23,Spine,,et-0/0/45:1,10.0.46.213/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/54:0,10.0.46.214/31,spine001_001_24,Spine,,et-0/0/45:0,10.0.46.215/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/54:1,10.0.46.216/31,spine001_001_24,Spine,,et-0/0/45:1,10.0.46.217/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/55:0,10.0.46.218/31,spine001_001_25,Spine,,et-0/0/45:0,10.0.46.219/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/55:1,10.0.46.220/31,spine001_001_25,Spine,,et-0/0/45:1,10.0.46.221/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/56:0,10.0.46.222/31,spine001_001_26,Spine,,et-0/0/45:0,10.0.46.223/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/56:1,10.0.46.224/31,spine001_001_26,Spine,,et-0/0/45:1,10.0.46.225/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/57:0,10.0.46.226/31,spine001_001_27,Spine,,et-0/0/45:0,10.0.46.227/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/57:1,10.0.46.228/31,spine001_001_27,Spine,,et-0/0/45:1,10.0.46.229/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/58:0,10.0.46.230/31,spine001_001_28,Spine,,et-0/0/45:0,10.0.46.231/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/58:1,10.0.46.232/31,spine001_001_28,Spine,,et-0/0/45:1,10.0.46.233/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/59:0,10.0.46.234/31,spine001_001_29,Spine,,et-0/0/45:0,10.0.46.235/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/59:1,10.0.46.236/31,spine001_001_29,Spine,,et-0/0/45:1,10.0.46.237/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/60:0,10.0.46.238/31,spine001_001_30,Spine,,et-0/0/45:0,10.0.46.239/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/60:1,10.0.46.240/31,spine001_001_30,Spine,,et-0/0/45:1,10.0.46.241/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/61:0,10.0.46.242/31,spine001_001_31,Spine,,et-0/0/45:0,10.0.46.243/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/61:1,10.0.46.244/31,spine001_001_31,Spine,,et-0/0/45:1,10.0.46.245/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/62:0,10.0.46.246/31,spine001_001_32,Spine,,et-0/0/45:0,10.0.46.247/31,
Spine to Leaf,400G,leaf001_004_8,Leaf,,et-0/0/62:1,10.0.46.248/31,spine001_001_32,Spine,,et-0/0/45:1,10.0.46.249/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/31:0,10.0.46.250/31,spine001_001_01,Spine,,et-0/0/46:0,10.0.46.251/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/31:1,10.0.46.252/31,spine001_001_01,Spine,,et-0/0/46:1,10.0.46.253/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/32:0,10.0.47.2/31,spine001_001_02,Spine,,et-0/0/46:0,10.0.47.3/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/32:1,10.0.47.4/31,spine001_001_02,Spine,,et-0/0/46:1,10.0.47.5/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/33:0,10.0.47.6/31,spine001_001_03,Spine,,et-0/0/46:0,10.0.47.7/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/33:1,10.0.47.8/31,spine001_001_03,Spine,,et-0/0/46:1,10.0.47.9/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/34:0,10.0.47.10/31,spine001_001_04,Spine,,et-0/0/46:0,10.0.47.11/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/34:1,10.0.47.12/31,spine001_001_04,Spine,,et-0/0/46:1,10.0.47.13/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/35:0,10.0.47.14/31,spine001_001_05,Spine,,et-0/0/46:0,10.0.47.15/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/35:1,10.0.47.16/31,spine001_001_05,Spine,,et-0/0/46:1,10.0.47.17/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/36:0,10.0.47.18/31,spine001_001_06,Spine,,et-0/0/46:0,10.0.47.19/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/36:1,10.0.47.20/31,spine001_001_06,Spine,,et-0/0/46:1,10.0.47.21/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/37:0,10.0.47.22/31,spine001_001_07,Spine,,et-0/0/46:0,10.0.47.23/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/37:1,10.0.47.24/31,spine001_001_07,Spine,,et-0/0/46:1,10.0.47.25/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/38:0,10.0.47.26/31,spine001_001_08,Spine,,et-0/0/46:0,10.0.47.27/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/38:1,10.0.47.28/31,spine001_001_08,Spine,,et-0/0/46:1,10.0.47.29/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/39:0,10.0.47.30/31,spine001_001_09,Spine,,et-0/0/46:0,10.0.47.31/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/39:1,10.0.47.32/31,spine001_001_09,Spine,,et-0/0/46:1,10.0.47.33/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/40:0,10.0.47.34/31,spine001_001_10,Spine,,et-0/0/46:0,10.0.47.35/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/40:1,10.0.47.36/31,spine001_001_10,Spine,,et-0/0/46:1,10.0.47.37/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/41:0,10.0.47.38/31,spine001_001_11,Spine,,et-0/0/46:0,10.0.47.39/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/41:1,10.0.47.40/31,spine001_001_11,Spine,,et-0/0/46:1,10.0.47.41/31,
Spine to Leaf,400G,leaf001_005_8,Leaf,,et-0/0/42:0,10.0.47.42/31,spine001_001_12,Spine,,et-0/0/46:0,10.0.47.43/31,
